"id","movie_id","pornmodel_id"
"24676","71590","437"
"24677","71590","657"
"24678","71590","433"
"24679","71591","2"
"24680","71592","1133"
"24681","71593","2"
"24682","71594","344"
"24683","71595","2"
"24684","71596","2"
"24685","71597","2"
"24686","71598","2"
"24687","71599","2"
"24688","71600","2"
"24689","71601","66"
"24690","71602","2"
"24691","71603","383"
"24692","71604","2"
"24693","71605","2"
"24694","71606","2"
"24695","71607","657"
"24696","71608","2"
"24697","71609","2"
"24698","71610","2"
"24699","71611","368"
"24700","71612","571"
"24701","71613","2"
"24702","71614","1693"
"24703","71615","2"
"24704","71616","2"
"24705","71617","2"
"24706","71618","775"
"24707","71618","800"
"24708","71618","163"
"24709","71619","2"
"24710","71620","2"
"24711","71621","2"
"24712","71622","220"
"24713","71623","335"
"24714","71624","166"
"24715","71625","2470"
"24716","71626","2"
"24717","71627","1208"
"24718","71628","2"
"24719","71629","2"
"24720","71630","2"
"24721","71631","1401"
"24722","71632","2"
"24723","71633","2"
"24724","71634","2"
"24725","71635","9"
"24726","71636","2"
"24727","71637","2"
"24728","71638","2"
"24729","71639","2"
"24730","71640","615"
"24731","71641","2"
"24732","71642","12"
"24733","71643","2"
"24734","71644","213"
"24735","71644","1410"
"24736","71645","2"
"24737","71646","789"
"24738","71646","163"
"24739","71646","414"
"24740","71646","1291"
"24741","71647","466"
"24742","71648","2"
"24743","71649","874"
"24744","71650","2"
"24745","71651","2"
"24746","71652","1414"
"24747","71653","1731"
"24748","71654","2010"
"24749","71655","85"
"24750","71656","2"
"24751","71657","1156"
"24752","71658","2"
"24753","71659","418"
"24754","71660","2"
"24755","71661","82"
"24756","71662","2"
"24757","71663","2"
"24758","71664","801"
"24759","71664","800"
"24760","71664","774"
"24761","71664","466"
"24762","71665","2"
"24763","71666","448"
"24764","71666","475"
"24765","71667","2"
"24766","71668","2"
"24767","71669","1918"
"24768","71670","2"
"24769","71671","439"
"24770","71672","2"
"24771","71673","253"
"24772","71674","2"
"24773","71675","561"
"24774","71676","2"
"24775","71677","1141"
"24776","71678","822"
"24777","71679","2402"
"24778","71680","63"
"24779","71681","339"
"24780","71682","2"
"24781","71683","2"
"24782","71684","2"
"24783","71685","2"
"24784","71686","2"
"24785","71687","561"
"24786","71688","166"
"24787","71689","220"
"24788","71690","560"
"24789","71691","2"
"24790","71692","2"
"24791","71693","2440"
"24792","71694","798"
"24793","71694","595"
"24794","71695","2"
"24795","71696","2"
"24796","71697","605"
"24797","71698","2"
"24798","71699","1131"
"24799","71700","460"
"24800","71701","1221"
"24801","71702","82"
"24802","71703","533"
"24803","71704","2"
"24804","71705","775"
"24805","71705","789"
"24806","71705","163"
"24807","71706","1137"
"24808","71707","876"
"24809","71708","2"
"24810","71709","1833"
"24811","71710","2"
"24812","71711","1156"
"24813","71712","346"
"24814","71713","712"
"24815","71714","2"
"24816","71715","657"
"24817","71716","2"
"24818","71717","1136"
"24819","71718","2"
"24820","71719","1832"
"24821","71720","2"
"24822","71721","212"
"24823","71722","2"
"24824","71723","2"
"24825","71724","2471"
"24826","71724","2423"
"24827","71724","2472"
"24828","71725","2"
"24829","71726","1775"
"24830","71727","1149"
"24831","71728","460"
"24832","71729","1660"
"24833","71730","2"
"24834","71731","1136"
"24835","71732","2"
"24836","71733","1142"
"24837","71734","2"
"24838","71735","391"
"24839","71736","2"
"24840","71737","2473"
"24841","71737","444"
"24842","71738","2"
"24843","71739","1478"
"24844","71740","2"
"24845","71741","953"
"24846","71742","2"
"24847","71743","953"
"24848","71744","2"
"24849","71745","2474"
"24850","71746","2"
"24851","71747","2"
"24852","71748","957"
"24853","71749","2"
"24854","71750","2"
"24855","71751","835"
"24856","71752","2"
"24857","71753","87"
"24858","71754","2"
"24859","71755","2475"
"24860","71756","2"
"24861","71757","2"
"24862","71758","97"
"24863","71759","957"
"24864","71760","2"
"24865","71761","437"
"24866","71762","2"
"24867","71763","437"
"24868","71764","2"
"24869","71765","2"
"24870","71766","2"
"24871","71767","2"
"24872","71768","87"
"24873","71769","2"
"24874","71770","97"
"24875","71771","2"
"24876","71772","97"
"24877","71773","2"
"24878","71774","2"
"24879","71775","957"
"24880","71776","2"
"24881","71777","1506"
"24882","71778","433"
"24883","71779","2"
"24884","71780","181"
"24885","71781","2"
"24886","71782","962"
"24887","71783","2"
"24888","71784","113"
"24889","71785","2"
"24890","71786","365"
"24891","71787","2476"
"24892","71788","112"
"24893","71789","2"
"24894","71790","482"
"24895","71791","2"
"24896","71792","96"
"24897","71793","2"
"24898","71794","458"
"24899","71795","2"
"24900","71796","2"
"24901","71797","113"
"24902","71798","1824"
"24903","71799","458"
"24904","71800","312"
"24905","71801","2"
"24906","71802","2"
"24907","71803","2"
"24908","71804","939"
"24909","71805","52"
"24910","71806","2"
"24911","71807","2"
"24912","71808","2"
"24913","71809","2"
"24914","71810","2"
"24915","71811","2"
"24916","71812","2"
"24917","71813","2"
"24918","71814","2"
"24919","71815","2"
"24920","71817","2"
"24921","71818","2"
"24922","71819","2"
"24923","71820","2"
"24924","71821","2"
"24925","71822","2"
"24926","71823","2"
"24927","71824","2"
"24928","71825","2"
"24929","71826","2"
"24930","71827","2"
"24931","71828","1131"
"24932","71829","2"
"24933","71830","50"
"24934","71831","2"
"24935","71832","2"
"24936","71833","2"
"24937","71835","2"
"24938","71836","2"
"24939","71837","2"
"24940","71838","2"
"24941","71839","2"
"24942","71840","2"
"24943","71841","2"
"24944","71842","2"
"24945","71843","2"
"24946","71844","2"
"24947","71845","2"
"24948","71846","915"
"24949","71847","220"
"24950","71848","1699"
"24951","71849","2"
"24952","71851","1169"
"24953","71852","2"
"24954","71853","2"
"24955","71854","2"
"24956","71855","21"
"24957","71856","2"
"24958","71857","2"
"24959","71858","2"
"24960","71859","2"
"24961","71860","2"
"24962","71861","1418"
"24963","71862","447"
"24964","71863","2"
"24965","71864","2"
"24966","71865","2"
"24967","71866","2"
"24968","71867","2"
"24969","71869","383"
"24970","71870","2"
"24971","71871","2"
"24972","71872","2"
"24973","71873","2"
"24974","71874","2"
"24975","71875","2"
"24976","71876","2"
"24977","71877","2"
"24978","71878","2"
"24979","71879","2"
"24980","71880","2"
"24981","71881","946"
"24982","71882","2"
"24983","71883","2477"
"24984","71884","2"
"24985","71885","417"
"24986","71886","2"
"24987","71887","2"
"24988","71888","482"
"24989","71889","2"
"24990","71890","2"
"24991","71891","417"
"24992","71892","2"
"24993","71893","458"
"24994","71894","2"
"24995","71895","458"
"24996","71896","2"
"24997","71897","417"
"24998","71898","2"
"24999","71899","946"
"25000","71900","2"
"25001","71902","2"
"25002","71901","98"
"25003","71903","2"
"25004","71904","564"
"25005","71905","2"
"25006","71906","2478"
"25007","71907","2"
"25008","71908","414"
"25009","71909","2"
"25010","71910","2478"
"25011","71911","2"
"25012","71912","2"
"25013","71913","895"
"25014","71914","2"
"25015","71915","478"
"25016","71916","2"
"25017","71917","1857"
"25018","71918","576"
"25019","71919","414"
"25020","71920","2"
"25021","71921","96"
"25022","71922","2"
"25023","71923","87"
"25024","71924","2"
"25025","71925","2479"
"25026","71926","2"
"25027","71927","1536"
"25028","71928","2"
"25029","71929","5"
"25030","71930","2406"
"25031","71931","947"
"25032","71932","69"
"25033","71933","2"
"25034","71934","947"
"25035","71935","947"
"25036","71936","947"
"25037","71937","1332"
"25038","71938","868"
"25039","71939","947"
"25040","71940","2"
"25041","71941","947"
"25042","71942","2"
"25043","71943","521"
"25044","71943","2480"
"25045","71944","2"
"25046","71945","2"
"25047","71946","2"
"25048","71947","2"
"25049","71948","2"
"25050","71949","2"
"25051","71950","2"
"25052","71951","440"
"25053","71952","2"
"25054","71953","2"
"25055","71954","440"
"25056","71955","874"
"25057","71956","2"
"25058","71957","2"
"25059","71958","2"
"25060","71959","200"
"25061","71960","2"
"25062","71961","608"
"25063","71962","2"
"25064","71963","2481"
"25065","71964","2"
"25066","71965","2"
"25067","71966","2"
"25068","71967","2043"
"25069","71968","2"
"25070","71969","294"
"25071","71970","2"
"25072","71971","2"
"25073","71972","2482"
"25074","71973","2"
"25075","71974","2"
"25076","71975","2"
"25077","71976","481"
"25078","71977","2"
"25079","71978","826"
"25080","71979","2"
"25081","71980","481"
"25082","71981","2"
"25083","71982","534"
"25084","71983","2"
"25085","71984","2"
"25086","71985","2"
"25087","71986","294"
"25088","71987","880"
"25089","71988","583"
"25090","71989","2483"
"25091","71990","2484"
"25092","71991","2"
"25093","71992","1580"
"25094","71993","2"
"25095","71994","2147"
"25096","71995","2"
"25097","71996","2"
"25098","71997","2"
"25099","71998","2091"
"25100","71999","2"
"25101","72000","1657"
"25102","72001","2"
"25103","72002","2485"
"25104","72003","2486"
"25105","72004","2485"
"25106","72005","2"
"25107","72006","2485"
"25108","72007","2"
"25109","72008","534"
"25110","72009","2"
"25111","72010","479"
"25112","72011","2"
"25113","72012","2"
"25114","72013","2"
"25115","72014","2"
"25116","72015","2"
"25117","72016","1971"
"25118","72017","916"
"25119","72018","2487"
"25120","72019","2"
"25121","72020","2"
"25122","72021","2"
"25123","72022","2"
"25124","72023","2"
"25125","72024","477"
"25126","72025","2"
"25127","72026","477"
"25128","72027","2"
"25129","72028","477"
"25130","72029","2"
"25131","72030","1030"
"25132","72031","2"
"25133","72032","2"
"25134","72033","2488"
"25135","72034","67"
"25136","72035","477"
"25137","72036","2"
"25138","72037","1189"
"25139","72038","2"
"25140","72039","2"
"25141","72040","2"
"25142","72041","2142"
"25143","72042","2"
"25144","72043","2"
"25145","72044","275"
"25146","72045","362"
"25147","72046","2"
"25148","72047","1394"
"25149","72048","2"
"25150","72049","2354"
"25151","72050","1609"
"25152","72051","7"
"25153","72052","580"
"25154","72053","2"
"25155","72054","70"
"25156","72055","520"
"25157","72056","2489"
"25158","72057","433"
"25159","72058","2490"
"25160","72059","2"
"25161","72060","2"
"25162","72061","948"
"25163","72062","2"
"25164","72063","2491"
"25165","72064","108"
"25166","72065","2491"
"25167","72066","2"
"25168","72067","2492"
"25169","72068","451"
"25170","72069","1873"
"25171","72070","2"
"25172","72071","950"
"25173","72072","2"
"25174","72073","58"
"25175","72074","2"
"25176","72075","2"
"25177","72076","58"
"25178","72077","2"
"25179","72078","58"
"25180","72079","2"
"25181","72080","412"
"25182","72081","2493"
"25183","72082","2494"
"25184","72083","58"
"25185","72084","2"
"25186","72085","2495"
"25187","72086","2"
"25188","72087","2"
"25189","72088","511"
"25190","72089","58"
"25191","72090","179"
"25192","72091","950"
"25193","72092","276"
"25194","72093","517"
"25195","72094","361"
"25196","72095","2"
"25197","72096","2017"
"25198","72097","564"
"25199","72098","2"
"25200","72099","255"
"25201","72100","2"
"25202","72101","2"
"25203","72102","2"
"25204","72103","2496"
"25205","72104","2"
"25206","72105","2497"
"25207","72106","2"
"25208","72107","975"
"25209","72108","2"
"25210","72109","2498"
"25211","72110","2"
"25212","72111","2499"
"25213","72112","2"
"25214","72113","2"
"25215","72114","2"
"25216","72115","2500"
"25217","72116","2"
"25218","72117","1873"
"25219","72118","72"
"25220","72119","2"
"25221","72120","1873"
"25222","72121","2"
"25223","72122","1969"
"25224","72123","2"
"25225","72124","1969"
"25226","72125","2"
"25227","72126","2501"
"25228","72127","869"
"25229","72128","1001"
"25230","72129","444"
"25231","72130","2501"
"25232","72131","2502"
"25233","72132","1001"
"25234","72133","2"
"25235","72134","2503"
"25236","72135","2"
"25237","72136","1896"
"25238","72137","2"
"25239","72138","2"
"25240","72139","520"
"25241","72140","2"
"25242","72141","2"
"25243","72142","520"
"25244","72143","2"
"25245","72144","520"
"25246","72145","2"
"25247","72146","520"
"25248","72147","2"
"25249","72148","816"
"25250","72149","520"
"25251","72150","220"
"25252","72151","2504"
"25253","72152","549"
"25254","72153","1870"
"25255","72154","209"
"25256","72155","757"
"25257","72156","1164"
"25258","72157","750"
"25259","72158","427"
"25260","72159","2091"
"25261","72160","2"
"25262","72161","757"
"25263","72162","2"
"25264","72163","2"
"25265","72164","2091"
"25266","72165","166"
"25267","72166","518"
"25268","72167","2"
"25269","72168","2091"
"25270","72169","2"
"25271","72170","2"
"25272","72171","750"
"25273","72172","2"
"25274","72173","757"
"25275","72174","2"
"25276","72175","2505"
"25277","72176","2"
"25278","72177","748"
"25279","72178","2"
"25280","72179","2506"
"25281","72180","33"
"25282","72181","980"
"25283","72182","387"
"25284","72183","517"
"25285","72184","120"
"25286","72185","564"
"25287","72186","2088"
"25288","72187","65"
"25289","72188","978"
"25290","72189","2"
"25291","72190","729"
"25292","72191","411"
"25293","72192","978"
"25294","72193","68"
"25295","72194","729"
"25296","72195","1134"
"25297","72196","2"
"25298","72197","729"
"25299","72198","2"
"25300","72199","729"
"25301","72200","2"
"25302","72201","729"
"25303","72202","729"
"25304","72203","583"
"25305","72204","977"
"25306","72205","583"
"25307","72206","2"
"25308","72207","2507"
"25309","72208","2"
"25310","72209","524"
"25311","72210","2"
"25312","72211","2508"
"25313","72211","43"
"25314","72212","2"
"25315","72213","985"
"25316","72214","2"
"25317","72215","2"
"25318","72216","629"
"25319","72217","2"
"25320","72218","406"
"25321","72219","2"
"25322","72220","336"
"25323","72221","2"
"25324","72222","2142"
"25325","72223","2"
"25326","72224","406"
"25327","72225","1484"
"25328","72226","2158"
"25329","72227","2"
"25330","72228","2509"
"25331","72229","2"
"25332","72230","33"
"25333","72231","977"
"25334","72232","2"
"25335","72233","2510"
"25336","72234","2"
"25337","72235","2509"
"25338","72236","68"
"25339","72237","2511"
"25340","72238","2"
"25341","72239","977"
"25342","72240","220"
"25343","72241","2512"
"25344","72242","2"
"25345","72243","501"
"25346","72244","2"
"25347","72245","966"
"25348","72246","166"
"25349","72247","2510"
"25350","72248","2"
"25351","72249","461"
"25352","72250","2509"
"25353","72251","2"
"25354","72252","2513"
"25355","72253","2"
"25356","72254","2514"
"25357","72255","874"
"25358","72256","2515"
"25359","72257","976"
"25360","72258","2516"
"25361","72259","977"
"25362","72260","2"
"25363","72261","976"
"25364","72262","2"
"25365","72263","984"
"25366","72264","2"
"25367","72265","1986"
"25368","72266","2"
"25369","72267","2"
"25370","72268","2517"
"25371","72269","2"
"25372","72270","629"
"25373","72271","2"
"25374","72272","2017"
"25375","72273","624"
"25376","72274","2353"
"25377","72275","2"
"25378","72276","487"
"25379","72277","2"
"25380","72278","629"
"25381","72279","2"
"25382","72280","2017"
"25383","72281","2"
"25384","72282","973"
"25385","72283","2"
"25386","72284","977"
"25387","72285","2"
"25388","72286","2"
"25389","72287","973"
"25390","72288","40"
"25391","72290","501"
"25392","72289","64"
"25393","72291","68"
"25394","72292","494"
"25395","72293","2"
"25396","72294","1473"
"25397","72295","2"
"25398","72296","2518"
"25399","72297","220"
"25400","72298","2"
"25401","72299","494"
"25402","72300","1141"
"25403","72301","2312"
"25404","72302","2"
"25405","72303","2"
"25406","72304","494"
"25407","72305","2"
"25408","72306","494"
"25409","72307","2"
"25410","72308","494"
"25411","72309","2"
"25412","72310","494"
"25413","72311","2"
"25414","72312","2"
"25415","72313","494"
"25416","72314","2"
"25417","72315","494"
"25418","72316","2"
"25419","72317","1084"
"25420","72318","2"
"25421","72319","2"
"25422","72320","1084"
"25423","72321","2"
"25424","72322","2353"
"25425","72323","2"
"25426","72324","1084"
"25427","72325","2"
"25428","72326","2519"
"25429","72327","2"
"25430","72328","2520"
"25431","72329","2"
"25432","72330","2521"
"25433","72331","2"
"25434","72332","282"
"25435","72333","2"
"25436","72334","2"
"25437","72335","494"
"25438","72336","2"
"25439","72337","2"
"25440","72338","494"
"25441","72339","2"
"25442","72340","494"
"25443","72341","2"
"25444","72342","494"
"25445","72343","2"
"25446","72344","494"
"25447","72345","591"
"25448","72346","2"
"25449","72347","412"
"25450","72348","2"
"25451","72349","1208"
"25452","72350","7"
"25453","72351","94"
"25454","72352","7"
"25455","72353","456"
"25456","72354","2"
"25457","72355","2522"
"25458","72356","2"
"25459","72357","719"
"25460","72357","720"
"25461","72357","721"
"25462","72358","2"
"25463","72359","2"
"25464","72360","2"
"25465","72361","477"
"25466","72362","2"
"25467","72363","1653"
"25468","72364","2"
"25469","72365","2"
"25470","72366","2"
"25471","72367","2"
"25472","72368","2523"
"25473","72369","2"
"25474","72370","490"
"25475","72371","2"
"25476","72372","466"
"25477","72372","69"
"25478","72373","2"
"25479","72374","2"
"25480","72375","2"
"25481","72376","2"
"25482","72377","293"
"25483","72377","2465"
"25484","72378","2524"
"25485","72379","1176"
"25486","72380","611"
"25487","72381","2525"
"25488","72382","2"
"25489","72383","2526"
"25490","72384","567"
"25491","72385","533"
"25492","72386","1789"
"25493","72387","2088"
"25494","72388","2"
"25495","72389","2527"
"25496","72390","2"
"25497","72391","2528"
"25498","72392","2"
"25499","72393","2"
"25500","72394","2529"
"25501","72395","2"
"25502","72396","2088"
"25503","72397","2"
"25504","72398","2088"
"25505","72399","2"
"25506","72400","564"
"25507","72401","513"
"25508","72402","2"
"25509","72403","513"
"25510","72404","2"
"25511","72405","513"
"25512","72406","2"
"25513","72407","513"
"25514","72408","308"
"25515","72409","513"
"25516","72410","2"
"25517","72411","2"
"25518","72412","513"
"25519","72413","2"
"25520","72414","513"
"25521","72415","2"
"25522","72416","2530"
"25523","72417","2"
"25524","72418","2"
"25525","72419","2"
"25526","72420","973"
"25527","72421","211"
"25528","72422","2"
"25529","72423","2531"
"25530","72424","68"
"25531","72425","495"
"25532","72426","2"
"25533","72427","2"
"25534","72428","2"
"25535","72429","2"
"25536","72430","2"
"25537","72431","2"
"25538","72432","2"
"25539","72433","495"
"25540","72434","2"
"25541","72435","2080"
"25542","72436","2"
"25543","72437","524"
"25544","72438","2"
"25545","72439","553"
"25546","72440","2"
"25547","72441","2532"
"25548","72442","2"
"25549","72443","2532"
"25550","72444","2"
"25551","72445","2"
"25552","72446","510"
"25553","72447","2"
"25554","72448","2532"
"25555","72449","2"
"25556","72450","2533"
"25557","72451","349"
"25558","72452","2533"
"25559","72453","97"
"25560","72454","1987"
"25561","72455","1575"
"25562","72456","517"
"25563","72457","1418"
"25564","72458","517"
"25565","72459","2"
"25566","72460","517"
"25567","72461","2"
"25568","72462","1987"
"25569","72463","262"
"25570","72464","2533"
"25571","72465","166"
"25572","72466","2533"
"25573","72467","2"
"25574","72468","2"
"25575","72469","2534"
"25576","72470","2"
"25577","72471","2535"
"25578","72472","2"
"25579","72473","2"
"25580","72474","726"
"25581","72475","2"
"25582","72476","2536"
"25583","72477","2412"
"25584","72478","2"
"25585","72479","1164"
"25586","72480","2"
"25587","72481","611"
"25588","72482","2"
"25589","72483","179"
"25590","72484","1987"
"25591","72485","2"
"25592","72486","2"
"25593","72487","2531"
"25594","72488","2"
"25595","72489","1987"
"25596","72490","2"
"25597","72491","524"
"25598","72492","2"
"25599","72493","524"
"25600","72494","524"
"25601","72495","2"
"25602","72496","524"
"25603","72497","2"
"25604","72498","2"
"25605","72499","524"
"25606","72500","2"
"25607","72501","524"
"25608","72502","2"
"25609","72503","524"
"25610","72504","2"
"25611","72505","524"
"25612","72506","2"
"25613","72507","2"
"25614","72508","510"
"25615","72509","2"
"25616","72510","2080"
"25617","72511","2"
"25618","72512","2080"
"25619","72513","2"
"25620","72514","2537"
"25621","72515","1575"
"25622","72516","2021"
"25623","72517","2"
"25624","72518","2021"
"25625","72519","2"
"25626","72520","2"
"25627","72521","2"
"25628","72522","2"
"25629","72523","561"
"25630","72524","2"
"25631","72525","2"
"25632","72526","2538"
"25633","72527","33"
"25634","72528","2"
"25635","72529","2"
"25636","72530","109"
"25637","72530","2539"
"25638","72531","1208"
"25639","72532","2"
"25640","72533","1208"
"25641","72534","2537"
"25642","72535","2"
"25643","72536","2"
"25644","72537","564"
"25645","72538","2"
"25646","72539","211"
"25647","72540","109"
"25648","72540","2540"
"25649","72541","856"
"25650","72542","63"
"25651","72543","2"
"25652","72544","1529"
"25653","72545","2541"
"25654","72545","2542"
"25655","72546","385"
"25656","72547","2543"
"25657","72548","2"
"25658","72549","529"
"25659","72550","2"
"25660","72551","2544"
"25661","72552","2"
"25662","72553","2545"
"25663","72554","2"
"25664","72555","2545"
"25665","72556","2"
"25666","72557","2538"
"25667","72558","2"
"25668","72559","2546"
"25669","72560","2"
"25670","72561","2"
"25671","72562","509"
"25672","72563","2"
"25673","72564","494"
"25674","72565","2"
"25675","72566","2"
"25676","72567","518"
"25677","72568","2"
"25678","72569","2547"
"25679","72570","2"
"25680","72571","2"
"25681","72572","982"
"25682","72573","2"
"25683","72574","518"
"25684","72575","228"
"25685","72576","518"
"25686","72577","2"
"25687","72578","518"
"25688","72579","90"
"25689","72580","518"
"25690","72581","779"
"25691","72582","518"
"25692","72583","2"
"25693","72584","518"
"25694","72585","2"
"25695","72586","2548"
"25696","72587","325"
"25697","72588","2549"
"25698","72589","2"
"25699","72590","494"
"25700","72591","2"
"25701","72592","843"
"25702","72593","1000"
"25703","72594","2550"
"25704","72595","818"
"25705","72596","1000"
"25706","72597","68"
"25707","72598","2551"
"25708","72599","68"
"25709","72600","696"
"25710","72601","1938"
"25711","72602","66"
"25712","72603","1938"
"25713","72604","97"
"25714","72605","518"
"25715","72606","357"
"25716","72607","518"
"25717","72608","2"
"25718","72609","2"
"25719","72610","2"
"25720","72611","2"
"25721","72612","2"
"25722","72613","488"
"25723","72613","2552"
"25724","72614","2"
"25725","72615","2"
"25726","72616","2"
"25727","72617","2"
"25728","72618","2"
"25729","72619","2"
"25730","72620","490"
"25731","72621","2"
"25732","72622","488"
"25733","72623","2"
"25734","72624","490"
"25735","72625","2"
"25736","72626","490"
"25737","72627","2"
"25738","72628","2553"
"25739","72629","2"
"25740","72630","2"
"25741","72631","2"
"25742","72632","1002"
"25743","72632","2554"
"25744","72632","2555"
"25745","72632","2556"
"25746","72633","2"
"25747","72634","2"
"25748","72635","2553"
"25749","72636","2"
"25750","72637","2557"
"25751","72637","2558"
"25752","72638","2"
"25753","72639","1002"
"25754","72639","2559"
"25755","72639","2560"
"25756","72639","2561"
"25757","72640","2"
"25758","72641","983"
"25759","72642","2"
"25760","72643","983"
"25761","72644","2"
"25762","72645","490"
"25763","72646","561"
"25764","72647","831"
"25765","72648","831"
"25766","72649","1400"
"25767","72650","2562"
"25768","72651","2"
"25769","72652","488"
"25770","72653","2"
"25771","72654","2"
"25772","72655","2562"
"25773","72656","2"
"25774","72657","488"
"25775","72658","2"
"25776","72659","1114"
"25777","72659","2563"
"25778","72659","2564"
"25779","72659","2565"
"25780","72660","2"
"25781","72661","2"
"25782","72662","490"
"25783","72663","2"
"25784","72664","488"
"25785","72665","2"
"25786","72666","490"
"25787","72667","2"
"25788","72668","488"
"25789","72669","2"
"25790","72670","1002"
"25791","72670","2566"
"25792","72670","2567"
"25793","72670","2568"
"25794","72671","2"
"25795","72672","488"
"25796","72672","2569"
"25797","72673","2"
"25798","72674","488"
"25799","72674","2570"
"25800","72675","2"
"25801","72676","387"
"25802","72677","2"
"25803","72678","68"
"25804","72679","2"
"25805","72680","21"
"25806","72681","2"
"25807","72682","106"
"25808","72683","2"
"25809","72684","90"
"25810","72685","2"
"25811","72686","2"
"25812","72687","2"
"25813","72688","2"
"25814","72689","2"
"25815","72690","2"
"25816","72691","2"
"25817","72692","2"
"25818","72693","2"
"25819","72694","2"
"25820","72695","338"
"25821","72696","2313"
"25822","72696","2571"
"25823","72696","2572"
"25824","72696","2573"
"25825","72697","2"
"25826","72698","748"
"25827","72698","2574"
"25828","72698","2575"
"25829","72698","2576"
"25830","72699","2"
"25831","72700","748"
"25832","72700","2577"
"25833","72700","2578"
"25834","72700","2579"
"25835","72701","2"
"25836","72702","2580"
"25837","72702","2581"
"25838","72702","2582"
"25839","72702","2583"
"25840","72702","2584"
"25841","72703","2"
"25842","72704","532"
"25843","72704","2585"
"25844","72704","2586"
"25845","72704","2587"
"25846","72704","2588"
"25847","72705","2"
"25848","72706","532"
"25849","72706","2589"
"25850","72706","2590"
"25851","72706","2591"
"25852","72706","2592"
"25853","72707","2"
"25854","72708","532"
"25855","72708","2593"
"25856","72708","2594"
"25857","72708","2595"
"25858","72708","2596"
"25859","72709","2"
"25860","72710","1932"
"25861","72710","2597"
"25862","72710","2598"
"25863","72710","2599"
"25864","72710","2600"
"25865","72711","2"
"25866","72712","718"
"25867","72712","2601"
"25868","72712","2602"
"25869","72712","2603"
"25870","72712","2604"
"25871","72713","2"
"25872","72714","718"
"25873","72714","2605"
"25874","72714","2606"
"25875","72714","2607"
"25876","72715","2"
"25877","72716","2"
"25878","72717","532"
"25879","72717","2608"
"25880","72717","2609"
"25881","72717","2610"
"25882","72717","2611"
"25883","72718","2"
"25884","72719","964"
"25885","72719","2612"
"25886","72719","2613"
"25887","72719","2614"
"25888","72720","2"
"25889","72721","964"
"25890","72721","2615"
"25891","72721","2616"
"25892","72721","2617"
"25893","72721","2618"
"25894","72722","2"
"25895","72723","2"
"25896","72724","748"
"25897","72724","2619"
"25898","72724","2620"
"25899","72724","2621"
"25900","72725","1154"
"25901","72726","748"
"25902","72727","2"
"25903","72728","748"
"25904","72729","2"
"25905","72730","748"
"25906","72730","2622"
"25907","72730","2623"
"25908","72730","2624"
"25909","72731","2"
"25910","72732","748"
"25911","72732","2625"
"25912","72732","2626"
"25913","72732","2627"
"25914","72733","2"
"25915","72734","1647"
"25916","72735","748"
"25917","72735","2628"
"25918","72735","2629"
"25919","72735","2630"
"25920","72736","2631"
"25921","72737","748"
"25922","72737","2632"
"25923","72737","2633"
"25924","72737","2634"
"25925","72738","639"
"25926","72739","748"
"25927","72739","2635"
"25928","72739","2636"
"25929","72739","2637"
"25930","72740","65"
"25931","72741","748"
"25932","72741","2638"
"25933","72741","2639"
"25934","72741","2640"
"25935","72742","2"
"25936","72743","33"
"25937","72744","748"
"25938","72744","2641"
"25939","72744","2642"
"25940","72744","2643"
"25941","72745","748"
"25942","72745","2644"
"25943","72745","2645"
"25944","72745","2646"
"25945","72746","2"
"25946","72747","2"
"25947","72748","748"
"25948","72748","2647"
"25949","72748","2648"
"25950","72748","2649"
"25951","72749","2"
"25952","72750","748"
"25953","72750","2650"
"25954","72750","2651"
"25955","72750","2652"
"25956","72751","335"
"25957","72752","748"
"25958","72753","2"
"25959","72754","748"
"25960","72754","2653"
"25961","72754","2654"
"25962","72754","2655"
"25963","72755","2"
"25964","72756","748"
"25965","72756","2656"
"25966","72756","2657"
"25967","72756","2658"
"25968","72757","2"
"25969","72758","2"
"25970","72759","748"
"25971","72759","2659"
"25972","72759","2660"
"25973","72759","2661"
"25974","72760","2"
"25975","72761","748"
"25976","72761","2662"
"25977","72761","2663"
"25978","72761","2664"
"25979","72762","90"
"25980","72763","748"
"25981","72763","2665"
"25982","72763","2666"
"25983","72763","2667"
"25984","72764","1414"
"25985","72765","748"
"25986","72765","2668"
"25987","72765","2669"
"25988","72765","2670"
"25989","72766","1154"
"25990","72767","748"
"25991","72767","1976"
"25992","72767","2671"
"25993","72767","2672"
"25994","72768","591"
"25995","72769","748"
"25996","72769","2673"
"25997","72769","2674"
"25998","72769","2675"
"25999","72770","1731"
"26000","72771","335"
"26001","72772","549"
"26002","72773","2"
"26003","72774","637"
"26004","72775","179"
"26005","72776","2"
"26006","72777","637"
"26007","72778","2"
"26008","72779","2"
"26009","72780","2"
"26010","72781","1523"
"26011","72782","2"
"26012","72783","166"
"26013","72784","2406"
"26014","72785","2676"
"26015","72785","2677"
"26016","72785","2678"
"26017","72785","2679"
"26018","72786","2"
"26019","72787","2680"
"26020","72787","2681"
"26021","72787","2682"
"26022","72787","2683"
"26023","72788","2"
"26024","72789","2684"
"26025","72789","2685"
"26026","72789","2686"
"26027","72789","2687"
"26028","72790","2"
"26029","72791","2688"
"26030","72791","2689"
"26031","72791","2690"
"26032","72791","2691"
"26033","72793","2"
"26034","72792","195"
"26035","72794","2"
"26036","72795","405"
